"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/1984","0.12","0.12","0.13","0.12","194.88M","0.00%"
"04/24/1984","0.12","0.13","0.13","0.12","281.57M","-7.69%"
"04/23/1984","0.13","0.13","0.13","0.12","293.87M","0.00%"
"04/19/1984","0.13","0.12","0.13","0.12","123.40M","8.33%"
"04/18/1984","0.12","0.12","0.13","0.12","199.67M","0.00%"
"04/17/1984","0.12","0.12","0.12","0.12","332.95M","0.00%"
"04/16/1984","0.12","0.11","0.12","0.11","68.12M","9.09%"
"04/13/1984","0.11","0.12","0.12","0.11","103.40M","0.00%"
"04/12/1984","0.11","0.11","0.12","0.11","78.40M","0.00%"
"04/11/1984","0.11","0.11","0.11","0.11","70.60M","0.00%"
"04/10/1984","0.11","0.11","0.11","0.11","57.10M","10.00%"
"04/09/1984","0.10","0.11","0.11","0.10","54.25M","0.00%"
"04/06/1984","0.10","0.11","0.11","0.10","85.59M","-9.09%"
"04/05/1984","0.11","0.11","0.11","0.11","82.81M","0.00%"
"04/04/1984","0.11","0.11","0.11","0.11","107.68M","0.00%"
"04/03/1984","0.11","0.11","0.11","0.11","44.11M","0.00%"
"04/02/1984","0.11","0.11","0.11","0.11","54.66M","0.00%"
"03/30/1984","0.11","0.11","0.11","0.11","45.74M","0.00%"
"03/29/1984","0.11","0.11","0.11","0.11","39.18M","0.00%"
"03/28/1984","0.11","0.11","0.11","0.11","75.49M","0.00%"
"03/27/1984","0.11","0.12","0.12","0.11","99.30M","0.00%"
"03/26/1984","0.11","0.11","0.12","0.11","56.96M","0.00%"
"03/23/1984","0.11","0.11","0.11","0.11","61.13M","0.00%"
"03/22/1984","0.11","0.12","0.12","0.11","51.18M","-8.33%"
"03/21/1984","0.12","0.12","0.12","0.12","47.67M","0.00%"
"03/20/1984","0.12","0.12","0.12","0.11","100.53M","0.00%"
"03/19/1984","0.12","0.12","0.12","0.12","82.59M","0.00%"
"03/16/1984","0.12","0.12","0.12","0.12","124.70M","0.00%"
"03/15/1984","0.12","0.12","0.12","0.12","55.28M","0.00%"
"03/14/1984","0.12","0.12","0.12","0.12","59.61M","0.00%"
"03/13/1984","0.12","0.12","0.12","0.12","152.88M","0.00%"
"03/12/1984","0.12","0.12","0.12","0.12","125.04M","0.00%"
"03/09/1984","0.12","0.12","0.12","0.12","66.06M","0.00%"
"03/08/1984","0.12","0.12","0.12","0.12","129.79M","0.00%"
"03/07/1984","0.12","0.11","0.12","0.11","96.57M","9.09%"
"03/06/1984","0.11","0.12","0.12","0.11","98.99M","-8.33%"
"03/05/1984","0.12","0.12","0.12","0.12","73.61M","0.00%"
"03/02/1984","0.12","0.12","0.12","0.12","191.25M","0.00%"
"03/01/1984","0.12","0.12","0.12","0.11","132.36M","0.00%"
"02/29/1984","0.12","0.11","0.12","0.11","134.04M","9.09%"
"02/28/1984","0.11","0.12","0.12","0.11","169.93M","-8.33%"
"02/27/1984","0.12","0.12","0.12","0.12","121.56M","0.00%"
"02/24/1984","0.12","0.12","0.12","0.12","77.82M","0.00%"
"02/23/1984","0.12","0.12","0.12","0.12","155.05M","0.00%"
"02/22/1984","0.12","0.12","0.12","0.12","223.37M","0.00%"
"02/21/1984","0.12","0.11","0.12","0.11","120.29M","9.09%"
"02/17/1984","0.11","0.11","0.12","0.11","134.65M","0.00%"
"02/16/1984","0.11","0.11","0.11","0.11","105.24M","0.00%"
"02/15/1984","0.11","0.12","0.12","0.11","200.84M","0.00%"
"02/14/1984","0.11","0.11","0.11","0.11","209.06M","0.00%"
"02/13/1984","0.11","0.11","0.11","0.11","105.73M","0.00%"
"02/10/1984","0.11","0.11","0.11","0.11","143.96M","0.00%"
"02/09/1984","0.11","0.10","0.11","0.10","234.80M","10.00%"
"02/08/1984","0.10","0.11","0.11","0.10","148.22M","-9.09%"
"02/07/1984","0.11","0.10","0.11","0.10","217.73M","10.00%"
"02/06/1984","0.10","0.11","0.11","0.10","165.56M","-9.09%"
"02/03/1984","0.11","0.11","0.11","0.11","145.49M","0.00%"
"02/02/1984","0.11","0.11","0.11","0.11","134.92M","0.00%"
"02/01/1984","0.11","0.11","0.11","0.11","163.12M","0.00%"
"01/31/1984","0.11","0.11","0.11","0.10","345.09M","0.00%"
"01/30/1984","0.11","0.12","0.12","0.11","277.47M","-8.33%"
"01/27/1984","0.12","0.12","0.12","0.11","194.10M","0.00%"
"01/26/1984","0.12","0.12","0.12","0.12","168.49M","0.00%"
"01/25/1984","0.12","0.12","0.13","0.12","263.87M","0.00%"
"01/24/1984","0.12","0.13","0.13","0.12","320.23M","-7.69%"
"01/23/1984","0.13","0.13","0.13","0.13","278.37M","0.00%"
"01/20/1984","0.13","0.13","0.13","0.13","141.34M","0.00%"
"01/19/1984","0.13","0.13","0.13","0.13","149.72M","0.00%"
"01/18/1984","0.13","0.13","0.13","0.13","220.51M","0.00%"
"01/17/1984","0.13","0.12","0.13","0.12","149.07M","8.33%"
"01/16/1984","0.12","0.12","0.13","0.12","137.58M","0.00%"
"01/13/1984","0.12","0.12","0.13","0.12","121.74M","0.00%"
"01/12/1984","0.12","0.12","0.13","0.12","110.34M","0.00%"
"01/11/1984","0.12","0.12","0.13","0.12","175.95M","0.00%"
"01/10/1984","0.12","0.12","0.12","0.12","172.19M","0.00%"
"01/09/1984","0.12","0.12","0.12","0.11","215.73M","0.00%"
"01/06/1984","0.12","0.13","0.13","0.12","168.49M","-7.69%"
"01/05/1984","0.13","0.13","0.13","0.12","305.72M","8.33%"
"01/04/1984","0.12","0.12","0.12","0.11","292.61M","9.09%"
"01/03/1984","0.11","0.11","0.12","0.11","150.19M","0.00%"
"12/30/1983","0.11","0.11","0.11","0.11","91.86M","0.00%"
"12/29/1983","0.11","0.11","0.11","0.11","102.75M","0.00%"
"12/28/1983","0.11","0.11","0.11","0.11","128.55M","0.00%"
"12/27/1983","0.11","0.11","0.11","0.11","96.43M","0.00%"
"12/23/1983","0.11","0.11","0.11","0.11","48.56M","0.00%"
"12/22/1983","0.11","0.11","0.11","0.11","130.55M","0.00%"
"12/21/1983","0.11","0.10","0.11","0.10","171.79M","10.00%"
"12/20/1983","0.10","0.11","0.11","0.10","177.74M","-9.09%"
"12/19/1983","0.11","0.11","0.11","0.11","173.60M","0.00%"
"12/16/1983","0.11","0.11","0.11","0.11","184.87M","0.00%"
"12/15/1983","0.11","0.10","0.11","0.10","316.60M","10.00%"
"12/14/1983","0.10","0.10","0.11","0.10","201.89M","0.00%"
"12/13/1983","0.10","0.10","0.10","0.10","197.55M","0.00%"
"12/12/1983","0.10","0.10","0.10","0.09","65.14M","0.00%"
"12/09/1983","0.10","0.10","0.10","0.09","82.77M","0.00%"
"12/08/1983","0.10","0.09","0.10","0.09","137.63M","11.11%"
"12/07/1983","0.09","0.09","0.10","0.09","89.15M","0.00%"
"12/06/1983","0.09","0.09","0.09","0.09","51.99M","0.00%"
"12/05/1983","0.09","0.09","0.09","0.09","45.16M","0.00%"
"12/02/1983","0.09","0.09","0.09","0.09","85.37M","0.00%"
"12/01/1983","0.09","0.09","0.09","0.09","76.68M","0.00%"
"11/30/1983","0.09","0.09","0.09","0.09","64.33M","0.00%"
"11/29/1983","0.09","0.09","0.10","0.09","95.29M","0.00%"
"11/28/1983","0.09","0.09","0.09","0.09","72.40M","0.00%"
"11/25/1983","0.09","0.09","0.09","0.09","37.30M","0.00%"
"11/23/1983","0.09","0.10","0.10","0.09","114.35M","-10.00%"
"11/22/1983","0.10","0.10","0.10","0.09","105.19M","0.00%"
"11/21/1983","0.10","0.09","0.10","0.09","105.01M","11.11%"
"11/18/1983","0.09","0.09","0.09","0.09","79.90M","0.00%"
"11/17/1983","0.09","0.09","0.09","0.09","90.38M","0.00%"
"11/16/1983","0.09","0.09","0.09","0.09","102.28M","0.00%"
"11/15/1983","0.09","0.09","0.09","0.08","118.63M","0.00%"
"11/14/1983","0.09","0.09","0.09","0.09","108.28M","0.00%"
"11/11/1983","0.09","0.09","0.09","0.09","116.03M","0.00%"
"11/10/1983","0.09","0.09","0.09","0.09","222.07M","0.00%"
"11/09/1983","0.09","0.08","0.09","0.08","353.47M","12.50%"
"11/08/1983","0.08","0.09","0.09","0.08","1.22B","-11.11%"
"11/07/1983","0.09","0.09","0.10","0.09","152.12M","0.00%"
"11/04/1983","0.09","0.10","0.10","0.09","146.74M","-10.00%"
"11/03/1983","0.10","0.11","0.11","0.09","286.00M","0.00%"
"11/02/1983","0.10","0.10","0.11","0.10","202.47M","0.00%"
"11/01/1983","0.10","0.10","0.11","0.10","328.38M","0.00%"
"10/31/1983","0.10","0.09","0.10","0.09","173.17M","11.11%"
"10/28/1983","0.09","0.09","0.10","0.09","81.20M","0.00%"
"10/27/1983","0.09","0.09","0.10","0.09","97.84M","0.00%"
"10/26/1983","0.09","0.09","0.10","0.09","128.91M","0.00%"
"10/25/1983","0.09","0.10","0.10","0.09","168.45M","0.00%"
"10/24/1983","0.09","0.08","0.09","0.08","259.39M","0.00%"
"10/21/1983","0.09","0.09","0.09","0.09","157.00M","0.00%"
"10/20/1983","0.09","0.10","0.10","0.09","131.69M","-10.00%"
"10/19/1983","0.10","0.09","0.10","0.09","287.39M","11.11%"
"10/18/1983","0.09","0.09","0.09","0.08","382.97M","0.00%"
"10/17/1983","0.09","0.10","0.10","0.09","219.12M","-10.00%"
"10/14/1983","0.10","0.10","0.11","0.10","279.26M","0.00%"
"10/13/1983","0.10","0.10","0.11","0.10","420.52M","11.11%"
"10/12/1983","0.09","0.09","0.09","0.09","472.62M","0.00%"
"10/11/1983","0.09","0.09","0.09","0.09","252.76M","0.00%"
"10/10/1983","0.09","0.09","0.09","0.08","517.13M","0.00%"
"10/07/1983","0.09","0.10","0.11","0.09","246.33M","-10.00%"
"10/06/1983","0.10","0.10","0.10","0.10","232.94M","0.00%"
"10/05/1983","0.10","0.10","0.10","0.10","190.67M","0.00%"
"10/04/1983","0.10","0.10","0.11","0.10","169.61M","0.00%"
"10/03/1983","0.10","0.10","0.10","0.10","152.90M","0.00%"
"09/30/1983","0.10","0.10","0.11","0.10","117.87M","0.00%"
"09/29/1983","0.10","0.10","0.11","0.10","282.78M","0.00%"
"09/28/1983","0.10","0.10","0.10","0.10","373.50M","0.00%"
"09/27/1983","0.10","0.11","0.11","0.10","417.11M","-9.09%"
"09/26/1983","0.11","0.11","0.12","0.11","768.77M","0.00%"
"09/23/1983","0.11","0.11","0.11","0.10","2.83B","-26.67%"
"09/22/1983","0.15","0.14","0.15","0.14","144.12M","7.14%"
"09/21/1983","0.14","0.14","0.15","0.14","106.36M","0.00%"
"09/20/1983","0.14","0.14","0.15","0.14","226.42M","0.00%"
"09/19/1983","0.14","0.13","0.14","0.13","201.98M","7.69%"
"09/16/1983","0.13","0.13","0.13","0.13","225.75M","0.00%"
"09/15/1983","0.13","0.14","0.14","0.13","158.84M","-7.14%"
"09/14/1983","0.14","0.15","0.15","0.14","181.53M","0.00%"
"09/13/1983","0.14","0.14","0.15","0.14","204.18M","0.00%"
"09/12/1983","0.14","0.14","0.15","0.14","266.31M","0.00%"
"09/09/1983","0.14","0.14","0.14","0.14","212.69M","0.00%"
"09/08/1983","0.14","0.16","0.16","0.14","307.06M","-6.67%"
"09/07/1983","0.15","0.17","0.18","0.15","384.85M","-16.67%"
"09/06/1983","0.18","0.17","0.18","0.17","181.69M","5.88%"
"09/02/1983","0.17","0.16","0.17","0.16","129.34M","6.25%"
"09/01/1983","0.16","0.17","0.17","0.16","218.13M","-5.88%"
"08/31/1983","0.17","0.15","0.17","0.15","200.23M","13.33%"
"08/30/1983","0.15","0.14","0.15","0.14","233.95M","7.14%"
"08/29/1983","0.14","0.14","0.14","0.13","138.30M","0.00%"
"08/26/1983","0.14","0.14","0.14","0.14","93.18M","0.00%"
"08/25/1983","0.14","0.14","0.14","0.13","189.77M","0.00%"
"08/24/1983","0.14","0.14","0.14","0.13","113.30M","0.00%"
"08/23/1983","0.14","0.15","0.15","0.14","93.59M","-6.67%"
"08/22/1983","0.15","0.15","0.15","0.15","85.37M","0.00%"
"08/19/1983","0.15","0.15","0.15","0.15","58.60M","0.00%"
"08/18/1983","0.15","0.15","0.15","0.15","81.74M","0.00%"
"08/17/1983","0.15","0.15","0.15","0.15","94.44M","0.00%"
"08/16/1983","0.15","0.15","0.16","0.15","91.37M","0.00%"
"08/15/1983","0.15","0.15","0.15","0.15","152.28M","0.00%"
"08/12/1983","0.15","0.15","0.15","0.15","74.64M","0.00%"
"08/11/1983","0.15","0.15","0.16","0.15","90.18M","0.00%"
"08/10/1983","0.15","0.15","0.15","0.15","161.97M","0.00%"
"08/09/1983","0.15","0.15","0.16","0.15","150.37M","0.00%"
"08/08/1983","0.15","0.15","0.16","0.15","76.81M","0.00%"
"08/05/1983","0.15","0.15","0.15","0.15","131.42M","0.00%"
"08/04/1983","0.15","0.16","0.16","0.14","292.12M","-6.25%"
"08/03/1983","0.16","0.15","0.16","0.15","123.83M","6.67%"
"08/02/1983","0.15","0.15","0.16","0.15","101.65M","0.00%"
"08/01/1983","0.15","0.16","0.16","0.15","232.45M","-6.25%"
"07/29/1983","0.16","0.15","0.16","0.15","220.33M","6.67%"
"07/28/1983","0.15","0.15","0.16","0.15","270.48M","-6.25%"
"07/27/1983","0.16","0.18","0.18","0.16","300.32M","-5.88%"
"07/26/1983","0.17","0.19","0.19","0.17","268.98M","-10.53%"
"07/25/1983","0.19","0.19","0.20","0.19","76.43M","-5.00%"
"07/22/1983","0.20","0.19","0.20","0.19","116.44M","5.26%"
"07/21/1983","0.19","0.18","0.20","0.18","317.39M","5.56%"
"07/20/1983","0.18","0.19","0.20","0.18","304.89M","-10.00%"
"07/19/1983","0.20","0.20","0.21","0.19","171.14M","0.00%"
"07/18/1983","0.20","0.20","0.20","0.19","81.63M","0.00%"
"07/15/1983","0.20","0.21","0.21","0.20","67.96M","-4.76%"
"07/14/1983","0.21","0.21","0.21","0.20","74.91M","0.00%"
"07/13/1983","0.21","0.21","0.21","0.20","129.00M","0.00%"
"07/12/1983","0.21","0.21","0.21","0.21","75.20M","0.00%"
"07/11/1983","0.21","0.21","0.22","0.21","112.92M","0.00%"
"07/08/1983","0.21","0.21","0.21","0.21","70.18M","0.00%"
"07/07/1983","0.21","0.21","0.21","0.21","89.44M","0.00%"
"07/06/1983","0.21","0.21","0.21","0.21","95.92M","0.00%"
"07/05/1983","0.21","0.22","0.22","0.21","82.05M","-4.55%"
"07/01/1983","0.22","0.22","0.22","0.22","172.26M","0.00%"
"06/30/1983","0.22","0.22","0.22","0.22","110.57M","0.00%"
"06/29/1983","0.22","0.21","0.22","0.20","294.38M","4.76%"
"06/28/1983","0.21","0.23","0.23","0.21","349.17M","-4.55%"
"06/27/1983","0.22","0.24","0.24","0.22","123.04M","-8.33%"
"06/24/1983","0.24","0.24","0.24","0.24","47.64M","0.00%"
"06/23/1983","0.24","0.25","0.25","0.24","134.00M","-4.00%"
"06/22/1983","0.25","0.24","0.25","0.24","140.96M","4.17%"
"06/21/1983","0.24","0.24","0.24","0.23","125.46M","0.00%"
"06/20/1983","0.24","0.25","0.25","0.24","139.57M","-4.00%"
"06/17/1983","0.25","0.26","0.26","0.25","56.04M","-3.85%"
"06/16/1983","0.26","0.24","0.26","0.24","122.89M","8.33%"
"06/15/1983","0.24","0.25","0.25","0.24","193.36M","-4.00%"
"06/14/1983","0.25","0.26","0.26","0.25","170.53M","-3.85%"
"06/13/1983","0.26","0.26","0.27","0.25","179.27M","0.00%"
"06/10/1983","0.26","0.27","0.27","0.26","37.43M","-3.70%"
"06/09/1983","0.27","0.27","0.27","0.26","54.79M","0.00%"
"06/08/1983","0.27","0.27","0.27","0.27","84.04M","0.00%"
"06/07/1983","0.27","0.28","0.28","0.27","98.18M","-3.57%"
"06/06/1983","0.28","0.27","0.28","0.27","104.09M","3.70%"
"06/03/1983","0.27","0.26","0.28","0.26","64.53M","3.85%"
"06/02/1983","0.26","0.26","0.26","0.26","79.43M","0.00%"
"06/01/1983","0.26","0.26","0.26","0.26","98.09M","0.00%"
"05/31/1983","0.26","0.26","0.26","0.25","45.54M","-3.70%"
"05/27/1983","0.27","0.27","0.27","0.26","56.63M","0.00%"
"05/26/1983","0.27","0.27","0.27","0.26","105.57M","0.00%"
"05/25/1983","0.27","0.27","0.27","0.26","153.73M","0.00%"
"05/24/1983","0.27","0.26","0.27","0.26","107.70M","3.85%"
"05/23/1983","0.26","0.25","0.26","0.25","121.74M","4.00%"
"05/20/1983","0.25","0.24","0.25","0.24","146.09M","4.17%"
"05/19/1983","0.24","0.23","0.24","0.23","70.29M","4.35%"
"05/18/1983","0.23","0.23","0.24","0.23","157.00M","0.00%"
"05/17/1983","0.23","0.23","0.23","0.23","154.36M","0.00%"
"05/16/1983","0.23","0.24","0.24","0.23","69.19M","-4.17%"
"05/13/1983","0.24","0.24","0.24","0.24","48.97M","0.00%"
"05/12/1983","0.24","0.24","0.24","0.23","98.43M","0.00%"
"05/11/1983","0.24","0.24","0.25","0.24","55.26M","0.00%"
"05/10/1983","0.24","0.24","0.25","0.24","51.90M","0.00%"
"05/09/1983","0.24","0.25","0.25","0.24","69.17M","-4.00%"
"05/06/1983","0.25","0.24","0.25","0.24","100.15M","4.17%"
"05/05/1983","0.24","0.23","0.25","0.23","140.49M","4.35%"
"05/04/1983","0.23","0.22","0.23","0.22","129.11M","4.55%"
"05/03/1983","0.22","0.22","0.22","0.21","106.00M","0.00%"
"05/02/1983","0.22","0.23","0.23","0.22","97.08M","-4.35%"
"04/29/1983","0.23","0.22","0.23","0.22","308.31M","4.55%"
"04/28/1983","0.22","0.22","0.22","0.22","79.41M","0.00%"
"04/27/1983","0.22","0.23","0.23","0.22","86.04M","0.00%"
"04/26/1983","0.22","0.22","0.23","0.22","99.43M","0.00%"
"04/25/1983","0.22","0.23","0.23","0.22","125.71M","-4.35%"
"04/22/1983","0.23","0.23","0.23","0.23","127.19M","0.00%"
"04/21/1983","0.23","0.23","0.24","0.23","230.05M","0.00%"
"04/20/1983","0.23","0.21","0.23","0.21","288.33M","9.52%"
"04/19/1983","0.21","0.21","0.21","0.21","233.88M","0.00%"
"04/18/1983","0.21","0.21","0.21","0.21","155.57M","5.00%"
"04/15/1983","0.20","0.20","0.21","0.20","115.00M","0.00%"
"04/14/1983","0.20","0.20","0.20","0.19","136.37M","0.00%"
"04/13/1983","0.20","0.19","0.20","0.19","189.77M","5.26%"
"04/12/1983","0.19","0.19","0.19","0.19","174.05M","0.00%"
"04/11/1983","0.19","0.18","0.19","0.17","230.47M","5.56%"
"04/08/1983","0.18","0.18","0.18","0.17","150.26M","0.00%"
"04/07/1983","0.18","0.18","0.18","0.18","145.51M","0.00%"
"04/06/1983","0.18","0.18","0.18","0.18","213.99M","0.00%"
"04/05/1983","0.18","0.18","0.19","0.18","122.10M","0.00%"
"04/04/1983","0.18","0.19","0.19","0.18","127.39M","-5.26%"
"03/31/1983","0.19","0.20","0.20","0.19","85.14M","-5.00%"
"03/30/1983","0.20","0.20","0.20","0.20","87.81M","0.00%"
"03/29/1983","0.20","0.19","0.20","0.19","103.73M","5.26%"
"03/28/1983","0.19","0.19","0.19","0.19","74.57M","0.00%"
"03/25/1983","0.19","0.19","0.20","0.19","58.06M","0.00%"
"03/24/1983","0.19","0.19","0.19","0.19","102.46M","0.00%"
"03/23/1983","0.19","0.20","0.20","0.19","140.76M","-5.00%"
"03/22/1983","0.20","0.20","0.20","0.20","101.00M","0.00%"
"03/21/1983","0.20","0.19","0.20","0.19","104.03M","5.26%"
"03/18/1983","0.19","0.19","0.19","0.19","86.13M","0.00%"
"03/17/1983","0.19","0.19","0.19","0.19","44.15M","0.00%"
"03/16/1983","0.19","0.19","0.19","0.19","110.97M","0.00%"
"03/15/1983","0.19","0.18","0.19","0.18","75.06M","5.56%"
"03/14/1983","0.18","0.19","0.19","0.18","171.88M","-5.26%"
"03/11/1983","0.19","0.19","0.20","0.18","87.76M","0.00%"
"03/10/1983","0.19","0.20","0.20","0.19","112.60M","0.00%"
"03/09/1983","0.19","0.19","0.19","0.19","199.34M","0.00%"
"03/08/1983","0.19","0.19","0.19","0.19","220.64M","-5.00%"
"03/07/1983","0.20","0.20","0.20","0.19","152.68M","0.00%"
"03/04/1983","0.20","0.20","0.20","0.19","151.80M","0.00%"
"03/03/1983","0.20","0.21","0.21","0.20","131.53M","-4.76%"
"03/02/1983","0.21","0.21","0.21","0.21","105.95M","0.00%"
"03/01/1983","0.21","0.20","0.21","0.20","140.27M","5.00%"
"02/28/1983","0.20","0.21","0.21","0.20","132.29M","-4.76%"
"02/25/1983","0.21","0.22","0.22","0.21","114.69M","0.00%"
"02/24/1983","0.21","0.21","0.22","0.21","115.49M","0.00%"
"02/23/1983","0.21","0.21","0.21","0.21","108.04M","0.00%"
"02/22/1983","0.21","0.21","0.21","0.20","196.78M","5.00%"
"02/18/1983","0.20","0.20","0.20","0.19","114.89M","0.00%"
"02/17/1983","0.20","0.20","0.20","0.19","136.17M","0.00%"
"02/16/1983","0.20","0.20","0.20","0.20","116.57M","0.00%"
"02/15/1983","0.20","0.21","0.21","0.20","115.18M","-4.76%"
"02/14/1983","0.21","0.21","0.21","0.20","126.18M","0.00%"
"02/11/1983","0.21","0.20","0.21","0.20","203.55M","5.00%"
"02/10/1983","0.20","0.19","0.20","0.19","236.72M","5.26%"
"02/09/1983","0.19","0.19","0.19","0.18","180.81M","0.00%"
"02/08/1983","0.19","0.19","0.19","0.18","168.11M","0.00%"
"02/07/1983","0.19","0.20","0.20","0.19","142.91M","-5.00%"
"02/04/1983","0.20","0.20","0.20","0.20","214.35M","0.00%"
"02/03/1983","0.20","0.19","0.20","0.19","252.54M","5.26%"
"02/02/1983","0.19","0.19","0.20","0.18","267.05M","0.00%"
"02/01/1983","0.19","0.18","0.19","0.18","210.96M","5.56%"
"01/31/1983","0.18","0.18","0.19","0.18","188.00M","0.00%"
"01/28/1983","0.18","0.18","0.19","0.18","397.73M","0.00%"
"01/27/1983","0.18","0.18","0.18","0.17","104.34M","5.88%"
"01/26/1983","0.17","0.17","0.17","0.17","203.21M","6.25%"
"01/25/1983","0.16","0.16","0.17","0.16","167.04M","0.00%"
"01/24/1983","0.16","0.16","0.17","0.15","315.41M","-5.88%"
"01/21/1983","0.17","0.17","0.17","0.17","402.60M","0.00%"
"01/20/1983","0.17","0.15","0.17","0.15","707.84M","13.33%"
"01/19/1983","0.15","0.15","0.15","0.15","169.66M","0.00%"
"01/18/1983","0.15","0.15","0.16","0.15","219.79M","0.00%"
"01/17/1983","0.15","0.15","0.15","0.15","234.86M","0.00%"
"01/14/1983","0.15","0.14","0.15","0.14","184.64M","7.14%"
"01/13/1983","0.14","0.14","0.14","0.14","82.28M","0.00%"
"01/12/1983","0.14","0.13","0.14","0.13","176.98M","7.69%"
"01/11/1983","0.13","0.13","0.13","0.13","1.39M","0.00%"
"01/10/1983","0.13","0.12","0.13","0.12","275.34M","8.33%"
"01/07/1983","0.12","0.13","0.13","0.12","172.05M","-7.69%"
"01/06/1983","0.13","0.14","0.14","0.13","97.80M","-7.14%"
"01/05/1983","0.14","0.13","0.14","0.13","141.55M","7.69%"
"01/04/1983","0.13","0.12","0.14","0.12","223.71M","0.00%"
"01/03/1983","0.13","0.13","0.14","0.13","112.83M","0.00%"
"12/31/1982","0.13","0.13","0.14","0.13","49.66M","0.00%"
"12/30/1982","0.13","0.14","0.14","0.13","156.87M","-7.14%"
"12/29/1982","0.14","0.15","0.15","0.14","80.71M","-6.67%"
"12/28/1982","0.15","0.15","0.15","0.14","113.37M","0.00%"
"12/27/1982","0.15","0.14","0.15","0.14","61.87M","7.14%"
"12/23/1982","0.14","0.14","0.14","0.14","86.98M","0.00%"
"12/22/1982","0.14","0.14","0.14","0.14","101.23M","0.00%"
"12/21/1982","0.14","0.13","0.14","0.13","79.95M","7.69%"
"12/20/1982","0.13","0.13","0.14","0.13","69.78M","0.00%"
"12/17/1982","0.13","0.13","0.14","0.13","80.73M","0.00%"
"12/16/1982","0.13","0.13","0.13","0.12","141.16M","0.00%"
"12/15/1982","0.13","0.12","0.13","0.12","130.79M","0.00%"
"12/14/1982","0.13","0.13","0.14","0.12","270.05M","0.00%"
"12/13/1982","0.13","0.13","0.13","0.13","95.38M","0.00%"
"12/10/1982","0.13","0.14","0.14","0.13","167.48M","-7.14%"
"12/09/1982","0.14","0.14","0.15","0.14","194.66M","-6.67%"
"12/08/1982","0.15","0.15","0.16","0.15","112.31M","0.00%"
"12/07/1982","0.15","0.15","0.15","0.15","167.28M","0.00%"
"12/06/1982","0.15","0.14","0.15","0.14","146.59M","7.14%"
"12/03/1982","0.14","0.14","0.14","0.14","47.58M","-6.67%"
"12/02/1982","0.15","0.15","0.15","0.14","164.73M","0.00%"
"12/01/1982","0.15","0.15","0.15","0.14","206.84M","7.14%"
"11/30/1982","0.14","0.13","0.14","0.13","159.20M","7.69%"
"11/29/1982","0.13","0.13","0.13","0.12","49.95M","0.00%"
"11/26/1982","0.13","0.13","0.13","0.13","101.99M","0.00%"
"11/24/1982","0.13","0.13","0.14","0.13","73.74M","0.00%"
"11/23/1982","0.13","0.13","0.13","0.13","88.50M","0.00%"
"11/22/1982","0.13","0.14","0.14","0.13","101.25M","-7.14%"
"11/19/1982","0.14","0.14","0.14","0.14","97.31M","0.00%"
"11/18/1982","0.14","0.14","0.14","0.14","152.68M","0.00%"
"11/17/1982","0.14","0.13","0.14","0.13","144.14M","7.69%"
"11/16/1982","0.13","0.14","0.14","0.13","182.02M","-7.14%"
"11/15/1982","0.14","0.14","0.15","0.14","124.59M","0.00%"
"11/12/1982","0.14","0.15","0.15","0.14","131.11M","-6.67%"
